pan max
pan_gene_16845 1
pan_gene_16846 1
pan_gene_16847 1
pan_gene_16848 1
pan_gene_1685 1
pan_gene_16858 1
pan_gene_1687 1
pan_gene_16877 1
pan_gene_16879 1
pan_gene_1688 1
pan_gene_1689 1
pan_gene_16893 1
pan_gene_16894 1
pan_gene_16895 1
pan_gene_16896 1
pan_gene_16898 1
pan_gene_169 1
pan_gene_16900 1
pan_gene_16901 1
pan_gene_16906 1
pan_gene_16907 1
pan_gene_16908 1
pan_gene_16909 1
pan_gene_16910 1
pan_gene_16911 1
pan_gene_16912 1
pan_gene_16915 1
pan_gene_16916 1
pan_gene_16919 1
pan_gene_16921 1
pan_gene_16925 1
pan_gene_16926 1
pan_gene_16929 1
pan_gene_1693 1
pan_gene_16930 1
pan_gene_16936 1
pan_gene_16937 1
pan_gene_1694 1
pan_gene_16951 1
pan_gene_16952 1
pan_gene_16954 1
pan_gene_16957 1
pan_gene_16959 1
pan_gene_16961 1
pan_gene_16962 1
pan_gene_16964 1
pan_gene_16968 1
pan_gene_16969 1
pan_gene_1697 1
pan_gene_16970 1
pan_gene_16972 1
pan_gene_16975 1
pan_gene_16976 1
pan_gene_16979 1
pan_gene_1698 1
pan_gene_16980 1
pan_gene_16981 1
pan_gene_16989 1
pan_gene_16991 1
pan_gene_16993 1
pan_gene_16994 1
pan_gene_16998 1
pan_gene_17 1
pan_gene_170 1
pan_gene_17000 1
pan_gene_17003 1
pan_gene_17004 1
pan_gene_17007 1
pan_gene_17009 1
pan_gene_17011 1
pan_gene_17012 1
pan_gene_17013 1
pan_gene_17014 1
pan_gene_17015 1
pan_gene_17016 1
pan_gene_17017 1
pan_gene_17019 1
pan_gene_17026 1
pan_gene_17027 1
pan_gene_17028 1
pan_gene_17029 1
pan_gene_17031 1
pan_gene_17032 1
pan_gene_17033 1
pan_gene_17037 1
pan_gene_17038 1
pan_gene_17039 1
pan_gene_1704 1
pan_gene_17043 1
pan_gene_17046 1
pan_gene_1705 1
pan_gene_17050 1
pan_gene_17052 1
pan_gene_17054 1
pan_gene_17055 1
pan_gene_17056 1
pan_gene_17057 1
pan_gene_17058 1
pan_gene_17059 1
pan_gene_1706 1
pan_gene_17064 1
pan_gene_17065 1
pan_gene_17066 1
pan_gene_17067 1
pan_gene_17068 1
pan_gene_1707 1
pan_gene_17070 1
pan_gene_17071 1
pan_gene_17073 1
pan_gene_17074 1
pan_gene_17075 1
pan_gene_17077 1
pan_gene_17079 1
pan_gene_1708 1
pan_gene_17082 1
pan_gene_17086 1
pan_gene_17087 1
pan_gene_17089 1
pan_gene_17092 1
pan_gene_17093 1
pan_gene_17094 1
pan_gene_17096 1
pan_gene_17097 1
pan_gene_17098 1
pan_gene_1710 1
pan_gene_17101 1
pan_gene_17102 1
pan_gene_17110 1
pan_gene_17115 1
pan_gene_17117 1
pan_gene_17118 1
pan_gene_17120 1
pan_gene_17121 1
pan_gene_17122 1
pan_gene_17126 1
pan_gene_17129 1
pan_gene_17130 1
pan_gene_17131 1
pan_gene_17133 1
pan_gene_17134 1
pan_gene_17135 1
pan_gene_1714 1
pan_gene_17141 1
pan_gene_17142 1
pan_gene_17145 1
pan_gene_17146 1
pan_gene_17153 1
pan_gene_17156 1
pan_gene_17157 1
pan_gene_17159 1
pan_gene_17161 1
pan_gene_17162 1
pan_gene_17165 1
pan_gene_17166 1
pan_gene_17168 1
pan_gene_17169 1
pan_gene_17170 1
pan_gene_17171 1
pan_gene_17175 1
pan_gene_17176 1
pan_gene_1718 1
pan_gene_17182 1
pan_gene_17185 1
pan_gene_17186 1
pan_gene_17187 1
pan_gene_17188 1
pan_gene_17189 1
pan_gene_17190 1
pan_gene_17193 1
pan_gene_17194 1
pan_gene_17197 1
pan_gene_17198 1
pan_gene_17199 1
pan_gene_17201 1
pan_gene_17202 1
pan_gene_17203 1
pan_gene_17204 1
pan_gene_17205 1
pan_gene_17206 1
pan_gene_17209 1
pan_gene_17212 1
pan_gene_17213 1
pan_gene_17214 1
pan_gene_17216 1
pan_gene_17217 1
pan_gene_17218 1
pan_gene_17219 1
pan_gene_17220 1
pan_gene_17224 1
pan_gene_17226 1
pan_gene_17229 1
pan_gene_1723 1
pan_gene_17231 1
pan_gene_17232 1
pan_gene_17234 1
pan_gene_17235 1
pan_gene_17236 1
pan_gene_17237 1
pan_gene_17238 1
pan_gene_17239 1
pan_gene_17241 1
pan_gene_17242 1
pan_gene_17243 1
pan_gene_17244 1
pan_gene_17245 1
pan_gene_17246 1
pan_gene_17247 1
pan_gene_17251 1
pan_gene_17254 1
pan_gene_17255 1
pan_gene_17257 1
pan_gene_17260 1
pan_gene_17263 1
pan_gene_17264 1
pan_gene_17265 1
pan_gene_17266 1
pan_gene_17267 1
pan_gene_17268 1
pan_gene_17269 1
pan_gene_1727 1
pan_gene_17271 1
pan_gene_17272 1
pan_gene_17273 1
pan_gene_17274 1
pan_gene_17275 1
pan_gene_17276 1
pan_gene_17277 1
pan_gene_17279 1
pan_gene_1728 1
pan_gene_17283 1
pan_gene_17284 1
pan_gene_17285 1
pan_gene_17286 1
pan_gene_17287 1
pan_gene_17288 1
pan_gene_17289 1
pan_gene_1729 1
pan_gene_17290 1
pan_gene_1730 1
pan_gene_17304 1
pan_gene_17306 1
pan_gene_17307 1
pan_gene_17308 1
pan_gene_17309 1
pan_gene_17310 1
pan_gene_17311 1
pan_gene_17312 1
pan_gene_17313 1
pan_gene_17315 1
pan_gene_17316 1
pan_gene_17317 1
pan_gene_17318 1
pan_gene_17320 1
pan_gene_17322 1
pan_gene_17323 1
pan_gene_17324 1
pan_gene_17325 1
pan_gene_17326 1
pan_gene_17327 1
pan_gene_17328 1
pan_gene_17331 1
pan_gene_17332 1
pan_gene_17334 1
pan_gene_17335 1
pan_gene_17336 1
pan_gene_17337 1
pan_gene_17339 1
pan_gene_17341 1
pan_gene_17343 1
pan_gene_17344 1
pan_gene_17350 1
pan_gene_17355 1
pan_gene_17356 1
pan_gene_17357 1
pan_gene_17359 1
pan_gene_17360 1
pan_gene_17362 1
pan_gene_17363 1
pan_gene_17364 1
pan_gene_17366 1
pan_gene_17367 1
pan_gene_17368 1
pan_gene_1737 1
pan_gene_17371 1
pan_gene_17372 1
pan_gene_17374 1
pan_gene_17377 1
pan_gene_17379 1
pan_gene_17380 1
pan_gene_17381 1
pan_gene_17382 1
pan_gene_17386 1
pan_gene_17387 1
pan_gene_17388 1
pan_gene_17389 1
pan_gene_17390 1
pan_gene_17391 1
pan_gene_17393 1
pan_gene_17395 1
pan_gene_17396 1
pan_gene_174 1
pan_gene_1740 1
pan_gene_17403 1
pan_gene_1741 1
pan_gene_17411 1
pan_gene_17412 1
pan_gene_17416 1
pan_gene_17417 1
pan_gene_17418 1
pan_gene_17419 1
pan_gene_1742 1
pan_gene_17420 1
pan_gene_17423 1
pan_gene_17425 1
pan_gene_17427 1
pan_gene_17431 1
pan_gene_17432 1
pan_gene_17433 1
pan_gene_17434 1
pan_gene_17435 1
pan_gene_17437 1
pan_gene_17438 1
pan_gene_17448 1
pan_gene_17449 1
pan_gene_1745 1
pan_gene_17450 1
pan_gene_17452 1
pan_gene_17453 1
pan_gene_17463 1
pan_gene_17464 1
pan_gene_17465 1
pan_gene_17467 1
pan_gene_17468 1
pan_gene_1747 1
pan_gene_17470 1
pan_gene_17472 1
pan_gene_17474 1
pan_gene_17475 1
pan_gene_17476 1
pan_gene_17477 1
pan_gene_17478 1
pan_gene_1748 1
pan_gene_17483 1
pan_gene_17485 1
pan_gene_17486 1
pan_gene_17487 1
pan_gene_17488 1
pan_gene_17489 1
pan_gene_1749 1
pan_gene_17490 1
pan_gene_17491 1
pan_gene_17495 1
pan_gene_17496 1
pan_gene_17499 1
pan_gene_175 1
pan_gene_1750 1
pan_gene_17500 1
pan_gene_17501 1
pan_gene_17502 1
pan_gene_17504 1
pan_gene_17505 1
pan_gene_17507 1
pan_gene_17509 1
pan_gene_1751 1
pan_gene_17511 1
pan_gene_17512 1
pan_gene_17514 1
pan_gene_17517 1
pan_gene_17518 1
pan_gene_17519 1
pan_gene_17524 1
pan_gene_17525 1
pan_gene_17526 1
pan_gene_17528 1
pan_gene_17533 1
pan_gene_17535 1
pan_gene_17539 1
pan_gene_17540 1
pan_gene_17541 1
pan_gene_17545 1
pan_gene_17546 1
pan_gene_17547 1
pan_gene_17548 1
pan_gene_17549 1
pan_gene_1755 1
pan_gene_17552 1
pan_gene_1756 1
pan_gene_17562 1
pan_gene_17565 1
pan_gene_17569 1
pan_gene_17570 1
pan_gene_17572 1
pan_gene_17573 1
pan_gene_17574 1
pan_gene_17575 1
pan_gene_17576 1
pan_gene_17579 1
pan_gene_17581 1
pan_gene_17582 1
pan_gene_17584 1
pan_gene_17585 1
pan_gene_17586 1
pan_gene_17587 1
pan_gene_17588 1
pan_gene_1759 1
pan_gene_17590 1
pan_gene_17592 1
pan_gene_17593 1
pan_gene_17594 1
pan_gene_17595 1
pan_gene_17597 1
pan_gene_17601 1
pan_gene_17603 1
pan_gene_17604 1
pan_gene_17605 1
pan_gene_17606 1
pan_gene_17608 1
pan_gene_17609 1
pan_gene_1761 1
pan_gene_17611 1
pan_gene_17612 1
pan_gene_17614 1
pan_gene_17616 1
pan_gene_17618 1
pan_gene_17619 1
pan_gene_1762 1
pan_gene_17620 1
pan_gene_17621 1
pan_gene_17622 1
pan_gene_17623 1
pan_gene_17624 1
pan_gene_17626 1
pan_gene_17627 1
pan_gene_17631 1
pan_gene_17633 1
pan_gene_17634 1
pan_gene_17638 1
pan_gene_17639 1
pan_gene_1764 1
pan_gene_17641 1
pan_gene_17643 1
pan_gene_17646 1
pan_gene_17647 1
pan_gene_1765 1
pan_gene_17650 1
pan_gene_17652 1
pan_gene_17654 1
pan_gene_17655 1
pan_gene_17657 1
pan_gene_17659 1
pan_gene_1766 1
pan_gene_17660 1
pan_gene_17661 1
pan_gene_17664 1
pan_gene_17665 1
pan_gene_17667 1
pan_gene_17668 1
pan_gene_1767 1
pan_gene_17676 1
pan_gene_17679 1
pan_gene_1768 1
pan_gene_17680 1
pan_gene_17684 1
pan_gene_17685 1
pan_gene_17686 1
pan_gene_17687 1
pan_gene_1769 1
pan_gene_17692 1
pan_gene_17693 1
pan_gene_17695 1
pan_gene_17696 1
pan_gene_17697 1
pan_gene_17698 1
pan_gene_17699 1
pan_gene_17704 1
pan_gene_17705 1
pan_gene_17706 1
pan_gene_17708 1
pan_gene_17709 1
pan_gene_17713 1
pan_gene_17716 1
pan_gene_17719 1
pan_gene_17720 1
pan_gene_17724 1
pan_gene_17727 1
pan_gene_17728 1
pan_gene_17729 1
pan_gene_17730 1
pan_gene_17733 1
pan_gene_17736 1
pan_gene_17737 1
pan_gene_17738 1
pan_gene_17739 1
pan_gene_17740 1
pan_gene_17741 1
pan_gene_17742 1
pan_gene_17745 1
pan_gene_17746 1
pan_gene_17747 1
pan_gene_17748 1
pan_gene_17749 1
pan_gene_17751 1
pan_gene_17752 1
pan_gene_17753 1
pan_gene_17754 1
pan_gene_17755 1
pan_gene_17756 1
pan_gene_17757 1
pan_gene_17764 1
pan_gene_17765 1
pan_gene_17766 1
pan_gene_1777 1
pan_gene_17770 1
pan_gene_17771 1
pan_gene_17774 1
pan_gene_17776 1
pan_gene_17777 1
pan_gene_17778 1
pan_gene_17779 1
pan_gene_17780 1
pan_gene_17783 1
pan_gene_17785 1
pan_gene_17789 1
pan_gene_17792 1
pan_gene_17795 1
pan_gene_17796 1
pan_gene_17797 1
pan_gene_17798 1
pan_gene_1780 1
pan_gene_17801 1
pan_gene_17802 1
pan_gene_17803 1
pan_gene_17804 1
pan_gene_17807 1
pan_gene_17808 1
pan_gene_17809 1
pan_gene_1781 1
pan_gene_17819 1
pan_gene_17821 1
pan_gene_17822 1
pan_gene_17824 1
pan_gene_17825 1
pan_gene_17826 1
pan_gene_17827 1
pan_gene_17828 1
pan_gene_17829 1
pan_gene_1783 1
pan_gene_17830 1
pan_gene_17833 1
pan_gene_17834 1
pan_gene_17835 1
pan_gene_17836 1
pan_gene_17838 1
pan_gene_1784 1
pan_gene_17840 1
pan_gene_17841 1
pan_gene_17842 1
pan_gene_17843 1
pan_gene_17848 1
pan_gene_17849 1
pan_gene_1785 1
pan_gene_17853 1
pan_gene_17856 1
pan_gene_17857 1
pan_gene_17858 1
pan_gene_17860 1
pan_gene_17861 1
pan_gene_17862 1
pan_gene_17863 1
pan_gene_17864 1
pan_gene_17866 1
pan_gene_17868 1
pan_gene_17870 1
pan_gene_17872 1
pan_gene_17874 1
pan_gene_17875 1
pan_gene_17877 1
pan_gene_17878 1
pan_gene_1788 1
pan_gene_17880 1
pan_gene_17881 1
pan_gene_17883 1
pan_gene_17884 1
pan_gene_17885 1
pan_gene_17886 1
pan_gene_17887 1
pan_gene_17888 1
pan_gene_17892 1
pan_gene_17894 1
pan_gene_17896 1
pan_gene_17898 1
pan_gene_17899 1
pan_gene_179 1
pan_gene_1790 1
pan_gene_1792 1
pan_gene_17921 1
pan_gene_17922 1
pan_gene_17949 1
pan_gene_17950 1
pan_gene_17953 1
pan_gene_17957 1
pan_gene_17959 1
pan_gene_17961 1
pan_gene_17963 1
pan_gene_17964 1
pan_gene_17966 1
pan_gene_17967 1
pan_gene_17969 1
pan_gene_17972 1
pan_gene_17973 1
pan_gene_17975 1
pan_gene_17977 1
pan_gene_1798 1
pan_gene_17983 1
pan_gene_17985 1
pan_gene_17986 1
pan_gene_17988 1
pan_gene_17989 1
pan_gene_17990 1
pan_gene_17994 1
pan_gene_17995 1
pan_gene_17996 1
pan_gene_17999 1
pan_gene_18 1
pan_gene_180 1
pan_gene_18000 1
pan_gene_18003 1
pan_gene_18004 1
pan_gene_18006 1
pan_gene_18008 1
pan_gene_1801 1
pan_gene_18011 1
pan_gene_18016 1
pan_gene_18017 1
pan_gene_18018 1
pan_gene_18019 1
pan_gene_18020 1
pan_gene_18021 1
pan_gene_18026 1
pan_gene_18029 1
pan_gene_18030 1
pan_gene_18032 1
pan_gene_18034 1
pan_gene_18035 1
pan_gene_18040 1
pan_gene_18042 1
pan_gene_18043 1
pan_gene_18047 1
pan_gene_18048 1
pan_gene_18049 1
pan_gene_18052 1
pan_gene_18053 1
pan_gene_18054 1
pan_gene_18055 1
pan_gene_18056 1
pan_gene_18057 1
pan_gene_1806 1
pan_gene_18060 1
pan_gene_18061 1
pan_gene_18062 1
pan_gene_18069 1
pan_gene_1807 1
pan_gene_18071 1
pan_gene_18073 1
pan_gene_18074 1
pan_gene_18076 1
pan_gene_18077 1
pan_gene_18078 1
pan_gene_18079 1
pan_gene_1808 1
pan_gene_18082 1
pan_gene_18088 1
pan_gene_18089 1
pan_gene_18105 1
pan_gene_18107 1
pan_gene_18108 1
pan_gene_18115 1
pan_gene_18117 1
pan_gene_18121 1
pan_gene_18123 1
pan_gene_18129 1
pan_gene_18131 1
pan_gene_18132 1
pan_gene_18134 1
pan_gene_18135 1
pan_gene_18136 1
pan_gene_18144 1
pan_gene_18145 1
pan_gene_18146 1
pan_gene_18149 1
pan_gene_18151 1
pan_gene_18153 1
pan_gene_1816 1
pan_gene_18167 1
pan_gene_18168 1
pan_gene_18174 1
pan_gene_18176 1
pan_gene_18177 1
pan_gene_18181 1
pan_gene_18183 1
pan_gene_18184 1
pan_gene_18186 1
pan_gene_1819 1
pan_gene_18190 1
pan_gene_18191 1
pan_gene_18193 1
pan_gene_18194 1
pan_gene_18195 1
pan_gene_18196 1
pan_gene_18197 1
pan_gene_182 1
pan_gene_18202 1
pan_gene_18203 1
pan_gene_18204 1
pan_gene_18207 1
pan_gene_18209 1
pan_gene_1821 1
pan_gene_18211 1
pan_gene_18213 1
pan_gene_18214 1
pan_gene_18216 1
pan_gene_18218 1
pan_gene_18219 1
pan_gene_1822 1
pan_gene_18222 1
pan_gene_18223 1
pan_gene_18225 1
pan_gene_18226 1
pan_gene_18227 1
pan_gene_18228 1
pan_gene_1823 1
pan_gene_18232 1
pan_gene_18235 1
pan_gene_18238 1
pan_gene_18239 1
pan_gene_18241 1
pan_gene_18243 1
pan_gene_18245 1
pan_gene_18248 1
pan_gene_18249 1
pan_gene_18250 1
pan_gene_18254 1
pan_gene_18255 1
pan_gene_18256 1
pan_gene_18260 1
pan_gene_18261 1
pan_gene_18262 1
pan_gene_18264 1
pan_gene_18267 1
pan_gene_18268 1
pan_gene_18269 1
pan_gene_1827 1
pan_gene_18270 1
pan_gene_18272 1
pan_gene_18274 1
pan_gene_18275 1
pan_gene_18276 1
pan_gene_1828 1
pan_gene_18280 1
pan_gene_18282 1
pan_gene_18283 1
pan_gene_18286 1
pan_gene_18288 1
pan_gene_18291 1
pan_gene_18296 1
pan_gene_18298 1
pan_gene_18299 1
pan_gene_1830 1
pan_gene_18300 1
pan_gene_18301 1
pan_gene_18304 1
pan_gene_18307 1
pan_gene_18308 1
pan_gene_18309 1
pan_gene_1831 1
pan_gene_18311 1
pan_gene_18312 1
pan_gene_18314 1
pan_gene_1832 1
pan_gene_18322 1
pan_gene_18324 1
pan_gene_18326 1
pan_gene_18327 1
pan_gene_18328 1
pan_gene_18331 1
pan_gene_18335 1
pan_gene_18338 1
pan_gene_18339 1
pan_gene_1834 1
pan_gene_18340 1
pan_gene_18343 1
pan_gene_1835 1
pan_gene_18350 1
pan_gene_18352 1
pan_gene_18353 1
pan_gene_18354 1
pan_gene_18357 1
pan_gene_18358 1
pan_gene_18359 1
pan_gene_1836 1
pan_gene_18360 1
pan_gene_18361 1
pan_gene_18364 1
pan_gene_18365 1
pan_gene_18366 1
pan_gene_18367 1
pan_gene_18368 1
pan_gene_18369 1
pan_gene_1837 1
pan_gene_18370 1
pan_gene_18374 1
pan_gene_18375 1
pan_gene_18376 1
pan_gene_18378 1
pan_gene_1838 1
pan_gene_18384 1
pan_gene_18385 1
pan_gene_18386 1
pan_gene_18388 1
pan_gene_18389 1
pan_gene_1839 1
pan_gene_18390 1
pan_gene_18394 1
pan_gene_18396 1
pan_gene_18398 1
pan_gene_18399 1
pan_gene_1840 1
pan_gene_18404 1
pan_gene_18409 1
pan_gene_1841 1
pan_gene_18410 1
pan_gene_18411 1
pan_gene_18412 1
pan_gene_18413 1
pan_gene_18415 1
pan_gene_18418 1
pan_gene_18419 1
pan_gene_1842 1
pan_gene_18420 1
pan_gene_18421 1
pan_gene_18422 1
pan_gene_18423 1
pan_gene_18424 1
pan_gene_18425 1
pan_gene_18427 1
pan_gene_18428 1
pan_gene_18429 1
pan_gene_18430 1
pan_gene_18432 1
pan_gene_18433 1
pan_gene_18434 1
pan_gene_18437 1
pan_gene_18441 1
pan_gene_18442 1
pan_gene_18445 1
pan_gene_18446 1
pan_gene_18447 1
pan_gene_18448 1
pan_gene_18451 1
pan_gene_18452 1
pan_gene_18454 1
pan_gene_18458 1
pan_gene_18459 1
pan_gene_18460 1
pan_gene_18461 1
pan_gene_18462 1
pan_gene_18472 1
pan_gene_18473 1
pan_gene_18475 1
pan_gene_18476 1
pan_gene_18477 1
pan_gene_18478 1
pan_gene_18479 1
pan_gene_18481 1
pan_gene_18482 1
pan_gene_18483 1
pan_gene_18484 1
pan_gene_18486 1
pan_gene_18487 1
pan_gene_18488 1
pan_gene_18489 1
pan_gene_18490 1
pan_gene_18491 1
pan_gene_18493 1
pan_gene_18494 1
pan_gene_18499 1
pan_gene_18501 1
pan_gene_18502 1
pan_gene_18503 1
pan_gene_18505 1
pan_gene_18506 1
pan_gene_18509 1
pan_gene_18510 1
pan_gene_18513 1
pan_gene_18516 1
pan_gene_18519 1
pan_gene_1852 1
pan_gene_18520 1
pan_gene_18521 1
pan_gene_18526 1
pan_gene_18528 1
pan_gene_18531 1
pan_gene_18532 1
pan_gene_18533 1
pan_gene_18534 1
pan_gene_18535 1
pan_gene_18536 1
pan_gene_18537 1
pan_gene_1854 1
pan_gene_18540 1
pan_gene_18550 1
pan_gene_18555 1
pan_gene_18556 1
pan_gene_18559 1
pan_gene_1856 1
pan_gene_18560 1
pan_gene_18563 1
pan_gene_18565 1
pan_gene_18566 1
pan_gene_18567 1
pan_gene_18568 1
pan_gene_1857 1
pan_gene_18574 1
pan_gene_18575 1
pan_gene_18576 1
pan_gene_18577 1
pan_gene_18579 1
pan_gene_18581 1
pan_gene_18583 1
pan_gene_18585 1
pan_gene_18588 1
pan_gene_1859 1
pan_gene_18590 1
pan_gene_18596 1
pan_gene_18597 1
pan_gene_18598 1
pan_gene_18599 1
pan_gene_1860 1
pan_gene_18601 1
pan_gene_18602 1
pan_gene_18603 1
pan_gene_18605 1
pan_gene_18607 1
pan_gene_1861 1
pan_gene_1862 1
pan_gene_18639 1
pan_gene_1864 1
pan_gene_18641 1
pan_gene_18642 1
pan_gene_18645 1
pan_gene_18648 1
pan_gene_1865 1
pan_gene_1867 1
pan_gene_1868 1
pan_gene_1869 1
pan_gene_1870 1
pan_gene_1871 1
pan_gene_1872 1
pan_gene_18725 1
pan_gene_18727 1
pan_gene_18728 1
pan_gene_18729 1
pan_gene_1873 1
pan_gene_18730 1
pan_gene_18732 1
pan_gene_18735 1
pan_gene_18738 1
pan_gene_18739 1
pan_gene_1876 1
pan_gene_18762 1
pan_gene_18764 1
pan_gene_18765 1
pan_gene_18766 1
pan_gene_18767 1
pan_gene_18768 1
pan_gene_1877 1
pan_gene_18775 1
pan_gene_18776 1
pan_gene_18778 1
pan_gene_18779 1
pan_gene_18780 1
pan_gene_18781 1
pan_gene_18783 1
pan_gene_18787 1
pan_gene_18788 1
pan_gene_1879 1
pan_gene_18793 1
pan_gene_18794 1
pan_gene_18795 1
pan_gene_18796 1
pan_gene_188 1
pan_gene_1882 1
pan_gene_1883 1
pan_gene_1884 1
pan_gene_1885 1
pan_gene_18854 1
pan_gene_18858 1
pan_gene_18862 1
pan_gene_18864 1
pan_gene_18869 1
pan_gene_1887 1
pan_gene_18870 1
pan_gene_18871 1
pan_gene_18876 1
pan_gene_18878 1
pan_gene_18879 1
pan_gene_18880 1
pan_gene_18881 1
pan_gene_18882 1
pan_gene_18884 1
pan_gene_18885 1
pan_gene_18886 1
pan_gene_18887 1
pan_gene_18888 1
pan_gene_18889 1
pan_gene_18890 1
pan_gene_18892 1
pan_gene_18895 1
pan_gene_18897 1
pan_gene_18899 1
pan_gene_189 1
pan_gene_18900 1
pan_gene_18901 1
pan_gene_18903 1
pan_gene_18906 1
pan_gene_18907 1
pan_gene_18909 1
pan_gene_1891 1
pan_gene_18911 1
pan_gene_18916 1
pan_gene_18917 1
pan_gene_18919 1
pan_gene_1892 1
pan_gene_18922 1
pan_gene_18923 1
pan_gene_18928 1
pan_gene_18933 1
pan_gene_18937 1
pan_gene_18938 1
pan_gene_18940 1
pan_gene_18941 1
pan_gene_18942 1
pan_gene_18943 1
pan_gene_18944 1
pan_gene_18945 1
pan_gene_18946 1
pan_gene_18948 1
pan_gene_18951 1
pan_gene_18952 1
pan_gene_18953 1
pan_gene_18955 1
pan_gene_18956 1
pan_gene_18957 1
pan_gene_18958 1
pan_gene_18959 1
pan_gene_18964 1
pan_gene_18965 1
pan_gene_18966 1
pan_gene_18968 1
pan_gene_18969 1
pan_gene_18972 1
pan_gene_18973 1
pan_gene_18975 1
pan_gene_18976 1
pan_gene_18978 1
pan_gene_18979 1
pan_gene_18980 1
pan_gene_18982 1
pan_gene_18985 1
pan_gene_18986 1
pan_gene_18987 1
pan_gene_18988 1
pan_gene_18989 1
pan_gene_18990 1
pan_gene_18993 1
pan_gene_18996 1
pan_gene_18997 1
pan_gene_18998 1
pan_gene_19 1
pan_gene_19000 1
pan_gene_19004 1
pan_gene_19005 1
pan_gene_19007 1
pan_gene_19008 1
pan_gene_1901 1
pan_gene_19010 1
pan_gene_19012 1
pan_gene_19013 1
pan_gene_19014 1
pan_gene_19018 1
pan_gene_19019 1
pan_gene_19020 1
pan_gene_19021 1
pan_gene_19022 1
pan_gene_19023 1
pan_gene_19026 1
pan_gene_19028 1
pan_gene_1903 1
pan_gene_19032 1
pan_gene_19036 1
pan_gene_19037 1
pan_gene_19039 1
pan_gene_1904 1
pan_gene_19040 1
pan_gene_19041 1
pan_gene_19045 1
pan_gene_19047 1
pan_gene_19048 1
pan_gene_19049 1
pan_gene_1905 1
pan_gene_19050 1
pan_gene_19051 1
pan_gene_19052 1
pan_gene_19053 1
pan_gene_19054 1
pan_gene_19055 1
pan_gene_19059 1
pan_gene_1906 1
pan_gene_19061 1
pan_gene_19063 1
pan_gene_19064 1
pan_gene_19065 1
pan_gene_19066 1
pan_gene_19069 1
pan_gene_1907 1
pan_gene_19070 1
pan_gene_19071 1
pan_gene_19072 1
pan_gene_19076 1
pan_gene_19077 1
pan_gene_19080 1
pan_gene_19082 1
pan_gene_19084 1
pan_gene_19085 1
pan_gene_19086 1
pan_gene_19087 1
pan_gene_19088 1
pan_gene_19089 1
pan_gene_19093 1
pan_gene_19094 1
pan_gene_19096 1
pan_gene_19097 1
pan_gene_19098 1
pan_gene_1910 1
pan_gene_19101 1
pan_gene_19104 1
pan_gene_19106 1
pan_gene_19108 1
pan_gene_19109 1
pan_gene_19110 1
pan_gene_19112 1
pan_gene_19114 1
pan_gene_19116 1
pan_gene_19118 1
pan_gene_19120 1
pan_gene_19121 1
pan_gene_19122 1
pan_gene_19123 1
pan_gene_19125 1
pan_gene_19127 1
pan_gene_19128 1
pan_gene_1913 1
pan_gene_19132 1
pan_gene_19134 1
pan_gene_19135 1
pan_gene_19136 1
pan_gene_19137 1
pan_gene_19139 1
pan_gene_19142 1
pan_gene_19145 1
pan_gene_19146 1
pan_gene_1915 1
pan_gene_19151 1
pan_gene_19157 1
pan_gene_19158 1
pan_gene_19159 1
pan_gene_19160 1
pan_gene_19163 1
pan_gene_19164 1
pan_gene_19166 1
pan_gene_19168 1
pan_gene_19171 1
pan_gene_19172 1
pan_gene_19173 1
pan_gene_19175 1
pan_gene_19178 1
pan_gene_1918 1
pan_gene_19181 1
pan_gene_19183 1
pan_gene_19184 1
pan_gene_1919 1
pan_gene_19194 1
pan_gene_19195 1
pan_gene_19197 1
pan_gene_19198 1
pan_gene_19199 1
pan_gene_19201 1
pan_gene_19205 1
pan_gene_19206 1
pan_gene_19208 1
pan_gene_19210 1
pan_gene_19211 1
pan_gene_19213 1
pan_gene_19215 1
pan_gene_19216 1
pan_gene_19217 1
pan_gene_19218 1
pan_gene_1922 1
pan_gene_19222 1
pan_gene_19223 1
pan_gene_19224 1
pan_gene_19225 1
pan_gene_19226 1
pan_gene_19230 1
pan_gene_19231 1
pan_gene_19232 1
pan_gene_19237 1
pan_gene_19238 1
pan_gene_19239 1
pan_gene_19243 1
pan_gene_19244 1
pan_gene_19246 1
pan_gene_19247 1
pan_gene_19249 1
pan_gene_19253 1
pan_gene_19255 1
pan_gene_19256 1
pan_gene_19257 1
pan_gene_19258 1
pan_gene_19259 1
pan_gene_19260 1
pan_gene_19264 1
pan_gene_19266 1
pan_gene_19267 1
pan_gene_1927 1
pan_gene_19270 1
pan_gene_19275 1
pan_gene_19277 1
pan_gene_19279 1
pan_gene_1928 1
pan_gene_19281 1
pan_gene_19282 1
pan_gene_19284 1
pan_gene_19285 1
pan_gene_19288 1
pan_gene_19289 1
pan_gene_1929 1
pan_gene_19291 1
pan_gene_19293 1
pan_gene_19295 1
pan_gene_19298 1
pan_gene_19299 1
pan_gene_19300 1
pan_gene_19301 1
pan_gene_19303 1
pan_gene_19304 1
pan_gene_19306 1
pan_gene_19307 1
pan_gene_19308 1
pan_gene_19310 1
pan_gene_19313 1
pan_gene_19315 1
pan_gene_19316 1
pan_gene_1932 1
pan_gene_19320 1
pan_gene_19321 1
pan_gene_19322 1
pan_gene_19323 1
pan_gene_19324 1
pan_gene_19325 1
pan_gene_19326 1
pan_gene_19327 1
pan_gene_19329 1
